,Unnamed: 0.1,Unnamed: 0,Escala,Referêcia,codibge,Anomalia,Município,SIGLA,AREA,Nome,Porcentagem
734,734,734,Mensal,fev./2022,4117453,-32.123337,Ouro Verde do Oeste,PR,293.042,Ouro Verde Do Oeste,-32.0%
735,735,735,Mensal,jan./2022,4117503,-79.64889,Paiçandu,PR,171.379,Paicandu,-80.0%
736,736,736,Mensal,mar./2022,4117503,24.400867,Paiçandu,PR,171.379,Paicandu,24.0%
737,737,737,Mensal,fev./2022,4117503,-56.43979,Paiçandu,PR,171.379,Paicandu,-56.0%
738,738,738,Mensal,jan./2022,4117602,-64.11662,Palmas,PR,1557.903,Palmas,-64.0%
739,739,739,Mensal,mar./2022,4117602,-13.7774315,Palmas,PR,1557.903,Palmas,-14.0%
740,740,740,Mensal,fev./2022,4117602,-34.874397,Palmas,PR,1557.903,Palmas,-35.0%
741,741,741,Mensal,jan./2022,4117701,-86.60613,Palmeira,PR,1470.072,Palmeira,-87.0%
742,742,742,Mensal,mar./2022,4117701,12.915984,Palmeira,PR,1470.072,Palmeira,13.0%
743,743,743,Mensal,fev./2022,4117701,-60.67447,Palmeira,PR,1470.072,Palmeira,-61.0%
744,744,744,Mensal,jan./2022,4117800,-66.57762,Palmital,PR,817.647,Palmital,-67.0%
745,745,745,Mensal,mar./2022,4117800,5.7489133,Palmital,PR,817.647,Palmital,6.0%
746,746,746,Mensal,fev./2022,4117800,-52.976536,Palmital,PR,817.647,Palmital,-53.0%
747,747,747,Mensal,jan./2022,4117909,-61.911953,Palotina,PR,651.238,Palotina,-62.0%
748,748,748,Mensal,mar./2022,4117909,-4.2387133,Palotina,PR,651.238,Palotina,-4.0%
749,749,749,Mensal,fev./2022,4117909,-44.93906,Palotina,PR,651.238,Palotina,-45.0%
750,750,750,Mensal,jan./2022,4118006,-81.81253,Paraíso do Norte,PR,204.564,Paraiso Do Norte,-82.0%
751,751,751,Mensal,mar./2022,4118006,-40.40577,Paraíso do Norte,PR,204.564,Paraiso Do Norte,-40.0%
752,752,752,Mensal,fev./2022,4118006,-70.65427,Paraíso do Norte,PR,204.564,Paraiso Do Norte,-71.0%
753,753,753,Mensal,jan./2022,4118105,-71.786865,Paranacity,PR,348.631,Paranacity,-72.0%
754,754,754,Mensal,mar./2022,4118105,-14.912549,Paranacity,PR,348.631,Paranacity,-15.0%
755,755,755,Mensal,fev./2022,4118105,-56.478672,Paranacity,PR,348.631,Paranacity,-56.0%
756,756,756,Mensal,jan./2022,4118204,-75.89989,Paranaguá,PR,826.431,Paranagua,-76.0%
757,757,757,Mensal,mar./2022,4118204,-54.828163,Paranaguá,PR,826.431,Paranagua,-55.0%
758,758,758,Mensal,fev./2022,4118204,-61.671593,Paranaguá,PR,826.431,Paranagua,-62.0%
759,759,759,Mensal,jan./2022,4118303,-69.70991,Paranapoema,PR,175.875,Paranapoema,-70.0%
760,760,760,Mensal,mar./2022,4118303,-17.92838,Paranapoema,PR,175.875,Paranapoema,-18.0%
761,761,761,Mensal,fev./2022,4118303,-60.072403,Paranapoema,PR,175.875,Paranapoema,-60.0%
762,762,762,Mensal,jan./2022,4118402,-71.80138,Paranavaí,PR,1202.266,Paranavai,-72.0%
763,763,763,Mensal,mar./2022,4118402,-12.987673,Paranavaí,PR,1202.266,Paranavai,-13.0%
764,764,764,Mensal,fev./2022,4118402,-53.72869,Paranavaí,PR,1202.266,Paranavai,-54.0%
765,765,765,Mensal,jan./2022,4118451,-46.580208,Pato Bragado,PR,135.6,Pato Bragado,-47.0%
766,766,766,Mensal,mar./2022,4118451,-29.933064,Pato Bragado,PR,135.6,Pato Bragado,-30.0%
767,767,767,Mensal,fev./2022,4118451,-10.70043,Pato Bragado,PR,135.6,Pato Bragado,-11.0%
768,768,768,Mensal,jan./2022,4118501,-78.18647,Pato Branco,PR,539.087,Pato Branco,-78.0%
769,769,769,Mensal,mar./2022,4118501,3.095277,Pato Branco,PR,539.087,Pato Branco,3.0%
770,770,770,Mensal,fev./2022,4118501,-25.75594,Pato Branco,PR,539.087,Pato Branco,-26.0%
771,771,771,Mensal,jan./2022,4118600,-88.89671,Paula Freitas,PR,421.409,Paula Freitas,-89.0%
772,772,772,Mensal,mar./2022,4118600,44.730244,Paula Freitas,PR,421.409,Paula Freitas,45.0%
773,773,773,Mensal,fev./2022,4118600,-37.744743,Paula Freitas,PR,421.409,Paula Freitas,-38.0%
774,774,774,Mensal,jan./2022,4118709,-84.96454,Paulo Frontin,PR,369.862,Paulo Frontin,-85.0%
775,775,775,Mensal,mar./2022,4118709,32.792988,Paulo Frontin,PR,369.862,Paulo Frontin,33.0%
776,776,776,Mensal,fev./2022,4118709,-41.3218,Paulo Frontin,PR,369.862,Paulo Frontin,-41.0%
777,777,777,Mensal,jan./2022,4118808,-77.068726,Peabiru,PR,468.594,Peabiru,-77.0%
778,778,778,Mensal,mar./2022,4118808,20.317766,Peabiru,PR,468.594,Peabiru,20.0%
779,779,779,Mensal,fev./2022,4118808,-56.43651,Peabiru,PR,468.594,Peabiru,-56.0%
780,780,780,Mensal,jan./2022,4118857,-80.831024,Perobal,PR,409.05,Perobal,-81.0%
781,781,781,Mensal,mar./2022,4118857,-23.242281,Perobal,PR,409.05,Perobal,-23.0%
782,782,782,Mensal,fev./2022,4118857,-43.463116,Perobal,PR,409.05,Perobal,-43.0%
783,783,783,Mensal,jan./2022,4118907,-84.80073,Pérola,PR,240.635,Perola,-85.0%
784,784,784,Mensal,mar./2022,4118907,-13.902319,Pérola,PR,240.635,Perola,-14.0%
785,785,785,Mensal,fev./2022,4118907,-67.11122,Pérola,PR,240.635,Perola,-67.0%
786,786,786,Mensal,jan./2022,4119004,-60.1291,Perola Do Oeste,PR,205.279,Perola Do Oeste,-60.0%
787,787,787,Mensal,mar./2022,4119004,-6.5813274,Perola Do Oeste,PR,205.279,Perola Do Oeste,-7.0%
788,788,788,Mensal,fev./2022,4119004,-1.1227211,Perola Do Oeste,PR,205.279,Perola Do Oeste,-1.0%
789,789,789,Mensal,jan./2022,4119103,-92.90571,Piên,PR,254.792,Pien,-93.0%
790,790,790,Mensal,mar./2022,4119103,25.992672,Piên,PR,254.792,Pien,26.0%
791,791,791,Mensal,fev./2022,4119103,-64.89298,Piên,PR,254.792,Pien,-65.0%
792,792,792,Mensal,jan./2022,4119152,-91.463905,Pinhais,PR,60.869,Pinhais,-91.0%
793,793,793,Mensal,mar./2022,4119152,-18.84288,Pinhais,PR,60.869,Pinhais,-19.0%
794,794,794,Mensal,fev./2022,4119152,-67.74158,Pinhais,PR,60.869,Pinhais,-68.0%
795,795,795,Mensal,jan./2022,4119202,-68.45987,Pinhalão,PR,220.625,Pinhalao,-68.0%
796,796,796,Mensal,mar./2022,4119202,-43.799465,Pinhalão,PR,220.625,Pinhalao,-44.0%
797,797,797,Mensal,fev./2022,4119202,-56.988007,Pinhalão,PR,220.625,Pinhalao,-57.0%
798,798,798,Mensal,jan./2022,4119251,-58.481777,Pinhal de São Bento,PR,97.463,Pinhal De Sao Bento,-58.0%
799,799,799,Mensal,mar./2022,4119251,40.29824,Pinhal de São Bento,PR,97.463,Pinhal De Sao Bento,40.0%
800,800,800,Mensal,fev./2022,4119251,9.363058,Pinhal de São Bento,PR,97.463,Pinhal De Sao Bento,9.0%
801,801,801,Mensal,jan./2022,4119301,-89.29069,Pinhão,PR,2001.588,Pinhao,-89.0%
802,802,802,Mensal,mar./2022,4119301,6.2035065,Pinhão,PR,2001.588,Pinhao,6.0%
803,803,803,Mensal,fev./2022,4119301,-35.41497,Pinhão,PR,2001.588,Pinhao,-35.0%
804,804,804,Mensal,jan./2022,4119400,-65.29917,Piraí do Sul,PR,1345.417,Pirai Do Sul,-65.0%
805,805,805,Mensal,mar./2022,4119400,-5.034639,Piraí do Sul,PR,1345.417,Pirai Do Sul,-5.0%
806,806,806,Mensal,fev./2022,4119400,-46.42656,Piraí do Sul,PR,1345.417,Pirai Do Sul,-46.0%
807,807,807,Mensal,jan./2022,4119509,-86.830795,Piraquara,PR,227.042,Piraquara,-87.0%
808,808,808,Mensal,mar./2022,4119509,-34.657974,Piraquara,PR,227.042,Piraquara,-35.0%
809,809,809,Mensal,fev./2022,4119509,-57.472267,Piraquara,PR,227.042,Piraquara,-57.0%
810,810,810,Mensal,jan./2022,4119608,-75.60353,Pitanga,PR,1663.747,Pitanga,-76.0%
811,811,811,Mensal,mar./2022,4119608,-6.5447135,Pitanga,PR,1663.747,Pitanga,-7.0%
812,812,812,Mensal,fev./2022,4119608,-57.16754,Pitanga,PR,1663.747,Pitanga,-57.0%
813,813,813,Mensal,jan./2022,4119657,-63.337162,Pitangueiras,PR,123.229,Pitangueiras,-63.0%
814,814,814,Mensal,mar./2022,4119657,28.002853,Pitangueiras,PR,123.229,Pitangueiras,28.0%
815,815,815,Mensal,fev./2022,4119657,-36.8388,Pitangueiras,PR,123.229,Pitangueiras,-37.0%
816,816,816,Mensal,jan./2022,4119707,-62.501488,Planaltina do Paraná,PR,356.192,Planaltina Do Parana,-63.0%
817,817,817,Mensal,mar./2022,4119707,-59.148273,Planaltina do Paraná,PR,356.192,Planaltina Do Parana,-59.0%
818,818,818,Mensal,fev./2022,4119707,-34.262444,Planaltina do Paraná,PR,356.192,Planaltina Do Parana,-34.0%
819,819,819,Mensal,jan./2022,4119806,-65.34792,Planalto,PR,346.241,Planalto,-65.0%
820,820,820,Mensal,mar./2022,4119806,-19.774576,Planalto,PR,346.241,Planalto,-20.0%
821,821,821,Mensal,fev./2022,4119806,-11.289892,Planalto,PR,346.241,Planalto,-11.0%
822,822,822,Mensal,jan./2022,4119905,-79.532646,Ponta Grossa,PR,2054.732,Ponta Grossa,-80.0%
823,823,823,Mensal,mar./2022,4119905,20.507828,Ponta Grossa,PR,2054.732,Ponta Grossa,21.0%
824,824,824,Mensal,fev./2022,4119905,-55.19788,Ponta Grossa,PR,2054.732,Ponta Grossa,-55.0%
825,825,825,Mensal,jan./2022,4119954,-78.86763,Pontal do Paraná,PR,200.41,Pontal Do Parana,-79.0%
826,826,826,Mensal,mar./2022,4119954,-49.316948,Pontal do Paraná,PR,200.41,Pontal Do Parana,-49.0%
827,827,827,Mensal,fev./2022,4119954,-66.78728,Pontal do Paraná,PR,200.41,Pontal Do Parana,-67.0%
828,828,828,Mensal,jan./2022,4120002,-74.42353,Porecatu,PR,291.663,Porecatu,-74.0%
829,829,829,Mensal,mar./2022,4120002,-15.188762,Porecatu,PR,291.663,Porecatu,-15.0%
830,830,830,Mensal,fev./2022,4120002,-49.14373,Porecatu,PR,291.663,Porecatu,-49.0%
831,831,831,Mensal,jan./2022,4120101,-89.898834,Porto Amazonas,PR,186.581,Porto Amazonas,-90.0%
832,832,832,Mensal,mar./2022,4120101,63.503498,Porto Amazonas,PR,186.581,Porto Amazonas,64.0%
833,833,833,Mensal,fev./2022,4120101,-64.787994,Porto Amazonas,PR,186.581,Porto Amazonas,-65.0%
834,834,834,Mensal,jan./2022,4120150,-71.433685,Porto Barreiro,PR,361.02,Porto Barreiro,-71.0%
835,835,835,Mensal,mar./2022,4120150,10.16398,Porto Barreiro,PR,361.02,Porto Barreiro,10.0%
836,836,836,Mensal,fev./2022,4120150,-30.766657,Porto Barreiro,PR,361.02,Porto Barreiro,-31.0%
837,837,837,Mensal,jan./2022,4120200,-39.097916,Porto Rico,PR,217.676,Porto Rico,-39.0%
838,838,838,Mensal,mar./2022,4120200,-61.56083,Porto Rico,PR,217.676,Porto Rico,-62.0%
839,839,839,Mensal,fev./2022,4120200,-10.629294,Porto Rico,PR,217.676,Porto Rico,-11.0%
840,840,840,Mensal,jan./2022,4120309,-81.56588,Porto Vitória,PR,213.013,Porto Vitoria,-82.0%
841,841,841,Mensal,mar./2022,4120309,35.182316,Porto Vitória,PR,213.013,Porto Vitoria,35.0%
842,842,842,Mensal,fev./2022,4120309,-57.72877,Porto Vitória,PR,213.013,Porto Vitoria,-58.0%
843,843,843,Mensal,jan./2022,4120333,-67.39416,Prado Ferreira,PR,153.399,Prado Ferreira,-67.0%
844,844,844,Mensal,mar./2022,4120333,6.5394945,Prado Ferreira,PR,153.399,Prado Ferreira,7.0%
845,845,845,Mensal,fev./2022,4120333,-40.146088,Prado Ferreira,PR,153.399,Prado Ferreira,-40.0%
846,846,846,Mensal,jan./2022,4120358,-60.078556,Pranchita,PR,226.14,Pranchita,-60.0%
847,847,847,Mensal,mar./2022,4120358,11.675727,Pranchita,PR,226.14,Pranchita,12.0%
848,848,848,Mensal,fev./2022,4120358,-0.1443449,Pranchita,PR,226.14,Pranchita,-0.0%
849,849,849,Mensal,jan./2022,4120408,-76.15048,Presidente Castelo Branco,PR,155.734,Presidente Castelo Branco,-76.0%
850,850,850,Mensal,mar./2022,4120408,-4.596437,Presidente Castelo Branco,PR,155.734,Presidente Castelo Branco,-5.0%
851,851,851,Mensal,fev./2022,4120408,-51.49235,Presidente Castelo Branco,PR,155.734,Presidente Castelo Branco,-51.0%
852,852,852,Mensal,jan./2022,4120507,-79.34046,Primeiro de Maio,PR,414.442,Primeiro De Maio,-79.0%
853,853,853,Mensal,mar./2022,4120507,-31.404873,Primeiro de Maio,PR,414.442,Primeiro De Maio,-31.0%
854,854,854,Mensal,fev./2022,4120507,-59.922634,Primeiro de Maio,PR,414.442,Primeiro De Maio,-60.0%
855,855,855,Mensal,jan./2022,4120606,-84.30408,Prudentópolis,PR,2247.141,Prudentopolis,-84.0%
856,856,856,Mensal,mar./2022,4120606,-16.326204,Prudentópolis,PR,2247.141,Prudentopolis,-16.0%
857,857,857,Mensal,fev./2022,4120606,-49.062607,Prudentópolis,PR,2247.141,Prudentopolis,-49.0%
858,858,858,Mensal,jan./2022,4120655,-69.058395,Quarto Centenário,PR,321.875,Quarto Centenario,-69.0%
859,859,859,Mensal,mar./2022,4120655,13.73894,Quarto Centenário,PR,321.875,Quarto Centenario,14.0%
860,860,860,Mensal,fev./2022,4120655,-48.201,Quarto Centenário,PR,321.875,Quarto Centenario,-48.0%
861,861,861,Mensal,jan./2022,4120705,-70.03118,Quatiguá,PR,112.689,Quatigua,-70.0%
862,862,862,Mensal,mar./2022,4120705,-47.244923,Quatiguá,PR,112.689,Quatigua,-47.0%
863,863,863,Mensal,fev./2022,4120705,-60.629253,Quatiguá,PR,112.689,Quatigua,-61.0%
864,864,864,Mensal,jan./2022,4120804,-84.69698,Quatro Barras,PR,180.471,Quatro Barras,-85.0%
865,865,865,Mensal,mar./2022,4120804,-52.347748,Quatro Barras,PR,180.471,Quatro Barras,-52.0%
866,866,866,Mensal,fev./2022,4120804,-54.90007,Quatro Barras,PR,180.471,Quatro Barras,-55.0%
867,867,867,Mensal,jan./2022,4120853,-35.706703,Quatro Pontes,PR,114.393,Quatro Pontes,-36.0%
868,868,868,Mensal,mar./2022,4120853,-55.05284,Quatro Pontes,PR,114.393,Quatro Pontes,-55.0%
869,869,869,Mensal,fev./2022,4120853,-18.2906,Quatro Pontes,PR,114.393,Quatro Pontes,-18.0%
870,870,870,Mensal,jan./2022,4120903,-68.71863,Quedas do Iguaçu,PR,821.503,Quedas Do Iguacu,-69.0%
871,871,871,Mensal,mar./2022,4120903,30.719965,Quedas do Iguaçu,PR,821.503,Quedas Do Iguacu,31.0%
872,872,872,Mensal,fev./2022,4120903,-26.69987,Quedas do Iguaçu,PR,821.503,Quedas Do Iguacu,-27.0%
873,873,873,Mensal,jan./2022,4121000,-47.28769,Querência do Norte,PR,914.763,Querencia Do Norte,-47.0%
874,874,874,Mensal,mar./2022,4121000,-35.547703,Querência do Norte,PR,914.763,Querencia Do Norte,-36.0%
875,875,875,Mensal,fev./2022,4121000,-16.244513,Querência do Norte,PR,914.763,Querencia Do Norte,-16.0%
876,876,876,Mensal,jan./2022,4121109,-74.953964,Quinta do Sol,PR,326.177,Quinta Do Sol,-75.0%
877,877,877,Mensal,mar./2022,4121109,36.246517,Quinta do Sol,PR,326.177,Quinta Do Sol,36.0%
878,878,878,Mensal,fev./2022,4121109,-57.87396,Quinta do Sol,PR,326.177,Quinta Do Sol,-58.0%
879,879,879,Mensal,jan./2022,4121208,-93.25597,Quitandinha,PR,447.024,Quitandinha,-93.0%
880,880,880,Mensal,mar./2022,4121208,-29.022942,Quitandinha,PR,447.024,Quitandinha,-29.0%
881,881,881,Mensal,fev./2022,4121208,-74.208824,Quitandinha,PR,447.024,Quitandinha,-74.0%
882,882,882,Mensal,jan./2022,4121257,-65.31594,Ramilândia,PR,237.196,Ramilandia,-65.0%
883,883,883,Mensal,mar./2022,4121257,-30.761219,Ramilândia,PR,237.196,Ramilandia,-31.0%
884,884,884,Mensal,fev./2022,4121257,-42.527977,Ramilândia,PR,237.196,Ramilandia,-43.0%
885,885,885,Mensal,jan./2022,4121307,-81.80447,Rancho Alegre,PR,167.646,Rancho Alegre,-82.0%
886,886,886,Mensal,mar./2022,4121307,-42.847755,Rancho Alegre,PR,167.646,Rancho Alegre,-43.0%
887,887,887,Mensal,fev./2022,4121307,-64.487335,Rancho Alegre,PR,167.646,Rancho Alegre,-64.0%
888,888,888,Mensal,jan./2022,4121356,-71.26379,Rancho Alegre Do Oeste,PR,241.386,Rancho Alegre Do Oeste,-71.0%
889,889,889,Mensal,mar./2022,4121356,5.590644,Rancho Alegre Do Oeste,PR,241.386,Rancho Alegre Do Oeste,6.0%
890,890,890,Mensal,fev./2022,4121356,-52.27686,Rancho Alegre Do Oeste,PR,241.386,Rancho Alegre Do Oeste,-52.0%
891,891,891,Mensal,jan./2022,4121406,-67.27498,Realeza,PR,353.416,Realeza,-67.0%
892,892,892,Mensal,mar./2022,4121406,0.499792,Realeza,PR,353.416,Realeza,0.0%
893,893,893,Mensal,fev./2022,4121406,-6.9417005,Realeza,PR,353.416,Realeza,-7.0%
894,894,894,Mensal,jan./2022,4121505,-80.16557,Rebouças,PR,481.84,Reboucas,-80.0%
895,895,895,Mensal,mar./2022,4121505,-41.077625,Rebouças,PR,481.84,Reboucas,-41.0%
896,896,896,Mensal,fev./2022,4121505,-46.66121,Rebouças,PR,481.84,Reboucas,-47.0%
897,897,897,Mensal,jan./2022,4121604,-74.78125,Renascença,PR,425.273,Renascenca,-75.0%
898,898,898,Mensal,mar./2022,4121604,-20.148329,Renascença,PR,425.273,Renascenca,-20.0%
899,899,899,Mensal,fev./2022,4121604,-36.492397,Renascença,PR,425.273,Renascenca,-36.0%
900,900,900,Mensal,jan./2022,4121703,-83.55363,Reserva,PR,1635.522,Reserva,-84.0%
901,901,901,Mensal,mar./2022,4121703,-12.18232,Reserva,PR,1635.522,Reserva,-12.0%
902,902,902,Mensal,fev./2022,4121703,-66.38802,Reserva,PR,1635.522,Reserva,-66.0%
903,903,903,Mensal,jan./2022,4121752,-82.96904,Reserva do Iguaçu,PR,834.2319999999999,Reserva Do Iguacu,-83.0%
904,904,904,Mensal,mar./2022,4121752,-16.463657,Reserva do Iguaçu,PR,834.2319999999999,Reserva Do Iguacu,-16.0%
905,905,905,Mensal,fev./2022,4121752,-31.110512,Reserva do Iguaçu,PR,834.2319999999999,Reserva Do Iguacu,-31.0%
906,906,906,Mensal,jan./2022,4121802,-73.921585,Ribeirão Claro,PR,629.224,Ribeirao Claro,-74.0%
907,907,907,Mensal,mar./2022,4121802,-50.147778,Ribeirão Claro,PR,629.224,Ribeirao Claro,-50.0%
908,908,908,Mensal,fev./2022,4121802,-58.964855,Ribeirão Claro,PR,629.224,Ribeirao Claro,-59.0%
909,909,909,Mensal,jan./2022,4121901,-70.8286,Ribeirão do Pinhal,PR,374.732,Ribeirao Do Pinhal,-71.0%
910,910,910,Mensal,mar./2022,4121901,-27.219637,Ribeirão do Pinhal,PR,374.732,Ribeirao Do Pinhal,-27.0%
911,911,911,Mensal,fev./2022,4121901,-56.570957,Ribeirão do Pinhal,PR,374.732,Ribeirao Do Pinhal,-57.0%
912,912,912,Mensal,jan./2022,4122008,-78.68402,Rio Azul,PR,599.056,Rio Azul,-79.0%
913,913,913,Mensal,mar./2022,4122008,-21.851423,Rio Azul,PR,599.056,Rio Azul,-22.0%
914,914,914,Mensal,fev./2022,4122008,-29.476711,Rio Azul,PR,599.056,Rio Azul,-29.0%
915,915,915,Mensal,jan./2022,4122107,-84.11328,Rio Bom,PR,177.836,Rio Bom,-84.0%
916,916,916,Mensal,mar./2022,4122107,-5.8169208,Rio Bom,PR,177.836,Rio Bom,-6.0%
917,917,917,Mensal,fev./2022,4122107,-54.290237,Rio Bom,PR,177.836,Rio Bom,-54.0%
918,918,918,Mensal,jan./2022,4122156,-67.35219,Rio Bonito do Iguaçu,PR,681.406,Rio Bonito Do Iguacu,-67.0%
919,919,919,Mensal,mar./2022,4122156,-3.3361607,Rio Bonito do Iguaçu,PR,681.406,Rio Bonito Do Iguacu,-3.0%
920,920,920,Mensal,fev./2022,4122156,-26.39843,Rio Bonito do Iguaçu,PR,681.406,Rio Bonito Do Iguacu,-26.0%
921,921,921,Mensal,jan./2022,4122172,-67.348946,Rio Branco do Ivaí,PR,382.329,Rio Branco Do Ivai,-67.0%
922,922,922,Mensal,mar./2022,4122172,-5.2275953,Rio Branco do Ivaí,PR,382.329,Rio Branco Do Ivai,-5.0%
923,923,923,Mensal,fev./2022,4122172,-49.73098,Rio Branco do Ivaí,PR,382.329,Rio Branco Do Ivai,-50.0%
924,924,924,Mensal,jan./2022,4122206,-87.658875,Rio Branco do Sul,PR,812.288,Rio Branco Do Sul,-88.0%
925,925,925,Mensal,mar./2022,4122206,-26.121992,Rio Branco do Sul,PR,812.288,Rio Branco Do Sul,-26.0%
926,926,926,Mensal,fev./2022,4122206,-61.57332,Rio Branco do Sul,PR,812.288,Rio Branco Do Sul,-62.0%
927,927,927,Mensal,jan./2022,4122305,-92.60292,Rio Negro,PR,604.138,Rio Negro,-93.0%
928,928,928,Mensal,mar./2022,4122305,17.919922,Rio Negro,PR,604.138,Rio Negro,18.0%
929,929,929,Mensal,fev./2022,4122305,-69.57387,Rio Negro,PR,604.138,Rio Negro,-70.0%
930,930,930,Mensal,jan./2022,4122404,-71.68468,Rolândia,PR,459.024,Rolandia,-72.0%
931,931,931,Mensal,mar./2022,4122404,4.8567085,Rolândia,PR,459.024,Rolandia,5.0%
932,932,932,Mensal,fev./2022,4122404,-50.06214,Rolândia,PR,459.024,Rolandia,-50.0%
933,933,933,Mensal,jan./2022,4122503,-70.48869,Roncador,PR,742.121,Roncador,-70.0%
934,934,934,Mensal,mar./2022,4122503,-15.832892,Roncador,PR,742.121,Roncador,-16.0%
935,935,935,Mensal,fev./2022,4122503,-58.224854,Roncador,PR,742.121,Roncador,-58.0%
936,936,936,Mensal,jan./2022,4122602,-88.47251,Rondon,PR,555.125,Rondon,-88.0%
937,937,937,Mensal,mar./2022,4122602,-50.27043,Rondon,PR,555.125,Rondon,-50.0%
938,938,938,Mensal,fev./2022,4122602,-70.947014,Rondon,PR,555.125,Rondon,-71.0%
939,939,939,Mensal,jan./2022,4122651,-74.56322,Rosário do Ivaí,PR,371.25,Rosario Do Ivai,-75.0%
940,940,940,Mensal,mar./2022,4122651,-15.734097,Rosário do Ivaí,PR,371.25,Rosario Do Ivai,-16.0%
941,941,941,Mensal,fev./2022,4122651,-58.127445,Rosário do Ivaí,PR,371.25,Rosario Do Ivai,-58.0%
942,942,942,Mensal,jan./2022,4122701,-76.949425,Sabáudia,PR,190.329,Sabaudia,-77.0%
943,943,943,Mensal,mar./2022,4122701,39.28905,Sabáudia,PR,190.329,Sabaudia,39.0%
944,944,944,Mensal,fev./2022,4122701,-49.75014,Sabáudia,PR,190.329,Sabaudia,-50.0%
945,945,945,Mensal,jan./2022,4122800,-63.194584,Salgado Filho,PR,189.315,Salgado Filho,-63.0%
946,946,946,Mensal,mar./2022,4122800,25.09795,Salgado Filho,PR,189.315,Salgado Filho,25.0%
947,947,947,Mensal,fev./2022,4122800,-10.803875,Salgado Filho,PR,189.315,Salgado Filho,-11.0%
948,948,948,Mensal,jan./2022,4122909,-70.98441,Salto do Itararé,PR,200.52,Salto Do Itarare,-71.0%
949,949,949,Mensal,mar./2022,4122909,-58.43485,Salto do Itararé,PR,200.52,Salto Do Itarare,-58.0%
950,950,950,Mensal,fev./2022,4122909,-61.43085,Salto do Itararé,PR,200.52,Salto Do Itarare,-61.0%
951,951,951,Mensal,jan./2022,4123006,-67.7904,Salto do Lontra,PR,312.717,Salto Do Lontra,-68.0%
952,952,952,Mensal,mar./2022,4123006,28.74413,Salto do Lontra,PR,312.717,Salto Do Lontra,29.0%
953,953,953,Mensal,fev./2022,4123006,-11.346347,Salto do Lontra,PR,312.717,Salto Do Lontra,-11.0%
954,954,954,Mensal,jan./2022,4123105,-77.73376,Santa Amélia,PR,78.045,Santa Amelia,-78.0%
955,955,955,Mensal,mar./2022,4123105,-8.633994,Santa Amélia,PR,78.045,Santa Amelia,-9.0%
956,956,956,Mensal,fev./2022,4123105,-57.411987,Santa Amélia,PR,78.045,Santa Amelia,-57.0%
957,957,957,Mensal,jan./2022,4123204,-71.31835,Santa Cecília do Pavão,PR,110.199,Santa Cecilia Do Pavao,-71.0%
958,958,958,Mensal,mar./2022,4123204,-37.53626,Santa Cecília do Pavão,PR,110.199,Santa Cecilia Do Pavao,-38.0%
959,959,959,Mensal,fev./2022,4123204,-56.91402,Santa Cecília do Pavão,PR,110.199,Santa Cecilia Do Pavao,-57.0%
960,960,960,Mensal,jan./2022,4123303,-50.266438,Santa Cruz de Monte Castelo,PR,442.013,Santa Cruz De Monte Castelo,-50.0%
961,961,961,Mensal,mar./2022,4123303,-53.21472,Santa Cruz de Monte Castelo,PR,442.013,Santa Cruz De Monte Castelo,-53.0%
962,962,962,Mensal,fev./2022,4123303,-21.299778,Santa Cruz de Monte Castelo,PR,442.013,Santa Cruz De Monte Castelo,-21.0%
963,963,963,Mensal,jan./2022,4123402,-77.90969,Santa Fé,PR,276.241,Santa Fe,-78.0%
964,964,964,Mensal,mar./2022,4123402,17.083336,Santa Fé,PR,276.241,Santa Fe,17.0%
965,965,965,Mensal,fev./2022,4123402,-43.691128,Santa Fé,PR,276.241,Santa Fe,-44.0%
966,966,966,Mensal,jan./2022,4123501,-47.57635,Santa Helena,PR,754.701,Santa Helena,-48.0%
967,967,967,Mensal,mar./2022,4123501,-25.107822,Santa Helena,PR,754.701,Santa Helena,-25.0%
968,968,968,Mensal,fev./2022,4123501,-12.780402,Santa Helena,PR,754.701,Santa Helena,-13.0%
969,969,969,Mensal,jan./2022,4123600,-70.84023,Santa Inês,PR,156.935,Santa Ines,-71.0%
970,970,970,Mensal,mar./2022,4123600,6.8429537,Santa Inês,PR,156.935,Santa Ines,7.0%
971,971,971,Mensal,fev./2022,4123600,-52.118824,Santa Inês,PR,156.935,Santa Ines,-52.0%
972,972,972,Mensal,jan./2022,4123709,-59.609776,Santa Isabel do Ivaí,PR,349.497,Santa Isabel Do Ivai,-60.0%
973,973,973,Mensal,mar./2022,4123709,-64.69923,Santa Isabel do Ivaí,PR,349.497,Santa Isabel Do Ivai,-65.0%
974,974,974,Mensal,fev./2022,4123709,-30.146194,Santa Isabel do Ivaí,PR,349.497,Santa Isabel Do Ivai,-30.0%
975,975,975,Mensal,jan./2022,4123808,-60.4409,Santa Izabel do Oeste,PR,321.182,Santa Izabel Do Oeste,-60.0%
976,976,976,Mensal,mar./2022,4123808,31.252293,Santa Izabel do Oeste,PR,321.182,Santa Izabel Do Oeste,31.0%
977,977,977,Mensal,fev./2022,4123808,3.6644592,Santa Izabel do Oeste,PR,321.182,Santa Izabel Do Oeste,4.0%
978,978,978,Mensal,jan./2022,4123824,-72.28988,Santa Lúcia,PR,129.399,Santa Lucia,-72.0%
979,979,979,Mensal,mar./2022,4123824,-30.720514,Santa Lúcia,PR,129.399,Santa Lucia,-31.0%
